<<,Price
^,1360339200,5.380000
^,1360252800,5.420000
^,1360166400,5.360000
^,1360080000,5.310000
^,1359993600,5.450000
^,1359734400,5.420000
^,1359648000,5.410000
^,1359561600,5.430000
^,1359475200,5.410000
^,1359129600,5.390000
^,1359043200,5.340000
^,1358956800,5.370000
^,1358870400,5.310000
^,1358784000,5.320000
^,1358438400,5.280000
^,1358352000,5.230000
^,1358265600,5.240000
^,1357920000,5.250000
^,1357833600,5.280000
^,1357747200,5.180000
^,1357660800,5.250000
^,1357574400,5.210000
^,1357315200,5.150000
^,1357228800,5.260000
^,1357142400,5.120000
^,1356969600,5.040000
^,1356710400,5.070000
^,1356624000,5.080000
^,1356364800,5.010000
^,1356105600,4.980000
^,1356019200,4.970000
^,1355932800,5.010000
^,1355846400,5.030000
^,1355760000,4.960000
^,1355500800,4.940000
^,1355414400,4.960000
^,1355328000,4.950000
^,1355241600,4.940000
^,1355155200,4.900000
^,1354896000,4.850000
^,1354809600,4.820000
^,1354723200,4.830000
^,1354636800,4.810000
^,1354550400,4.800000
^,1354032000,4.750000
^,1353686400,4.780000
^,1353600000,4.750000
^,1353513600,4.680000
^,1353427200,4.740000
^,1353340800,4.680000
^,1352995200,4.700000
^,1352908800,4.730000
^,1352822400,4.760000
^,1352736000,4.790000
^,1352476800,4.750000
^,1352390400,4.800000
^,1352304000,4.840000
^,1352217600,4.850000
^,1352131200,4.820000
^,1351872000,4.780000
^,1351785600,4.740000
^,1351699200,4.710000
^,1351612800,4.720000
^,1351526400,4.800000
^,1351180800,4.750000
^,1351094400,4.700000
^,1351008000,4.760000
^,1350921600,4.720000
^,1350576000,4.690000
^,1350489600,4.620000
^,1350403200,4.560000
^,1350316800,4.570000
^,1350057600,4.580000
^,1349971200,4.570000
^,1349884800,4.600000
^,1349798400,4.620000
^,1349712000,4.570000
^,1349452800,4.590000
^,1349366400,4.540000
^,1349280000,4.510000
^,1349193600,4.500000
^,1349107200,4.430000
^,1348848000,4.440000
^,1348761600,4.480000
^,1348675200,4.440000
^,1348588800,4.400000
^,1348502400,4.420000
^,1348243200,4.450000
^,1348156800,4.480000
^,1348070400,4.460000
^,1347984000,4.490000
^,1347897600,4.480000
^,1347638400,4.450000
^,1347552000,4.410000
^,1347465600,4.420000
^,1347379200,4.370000
^,1347364800,4.370000
^,1347292800,4.390000
^,1347033600,4.370000
^,1346947200,4.350000
^,1346860800,4.330000
^,1346774400,4.340000
^,1346688000,4.360000
^,1346428800,4.320000
^,1346414400,4.368430
^,1346342400,4.330000
^,1346256000,4.360000
^,1346169600,4.350000
^,1346083200,4.360000
^,1345737600,4.400000
^,1345564800,4.370000
^,1345219200,4.360000
^,1345046400,4.350000
^,1344960000,4.360000
^,1344873600,4.370000
^,1344614400,4.360000
^,1344441600,4.540000
^,1344355200,4.510000
^,1344268800,4.560000
^,1344009600,4.460000
^,1343923200,4.510000
^,1343836800,4.490000
^,1343750400,4.470000
^,1343664000,4.480000
^,1343404800,4.420000
^,1343318400,4.390000
^,1343232000,4.310000
^,1343145600,4.350000
^,1343059200,4.380000
^,1342713600,4.320000
^,1342627200,4.240000
^,1342540800,4.260000
^,1342454400,4.250000
^,1342195200,4.220000
^,1341936000,4.180000
^,1341849600,4.170000
^,1341590400,4.160000
^,1341504000,4.150000
^,1340985600,4.160000
^,1340899200,4.100000
^,1340812800,4.080000
^,1340726400,4.050000
^,1340640000,4.110000
^,1340380800,4.090000
^,1340294400,4.110000
^,1340208000,4.120000
^,1340035200,4.090000
^,1339689600,4.070000
^,1339603200,4.100000
^,1339171200,4.120000
^,1339084800,4.110000
^,1338998400,4.140000
^,1338912000,4.100000
^,1338825600,4.040000
^,1338566400,4.140000
^,1338480000,4.080000
^,1338393600,4.120000
^,1338307200,4.110000
^,1338220800,4.100000
^,1337961600,4.090000
^,1337875200,4.100000
^,1337788800,4.140000
^,1337702400,4.190000
^,1337616000,4.140000
^,1337356800,4.190000
^,1337270400,4.240000
^,1337097600,4.250000
^,1337011200,4.290000
^,1336752000,4.270000
^,1336737600,4.320000
^,1336665600,4.300000
^,1336579200,4.290000
^,1336492800,4.330000
^,1336406400,4.340000
^,1336147200,4.380000
^,1335974400,4.360000
^,1335801600,4.340000
^,1335542400,4.290000
^,1335456000,4.270000
^,1335283200,4.300000
^,1334937600,4.280000
^,1334851200,4.290000
^,1334764800,4.280000
^,1334678400,4.240000
^,1334592000,4.190000
^,1334332800,4.200000
^,1334246400,4.210000
^,1334160000,4.200000
^,1334073600,4.180000
^,1333641600,4.210000
^,1333555200,4.220000
^,1333468800,4.230000
^,1333382400,4.210000
^,1333123200,4.220000
^,1333036800,4.200000
^,1332950400,4.220000
^,1332864000,4.180000
^,1332777600,4.200000
^,1332518400,4.140000
^,1332432000,4.180000
^,1332345600,4.150000
^,1332259200,4.170000
^,1332172800,4.150000
^,1331827200,4.180000
^,1331654400,4.160000
^,1331568000,4.180000
^,1331308800,4.200000
^,1331222400,4.120000
^,1331136000,4.090000
^,1331049600,4.110000
^,1330963200,4.180000
^,1330948800,4.179989
^,1330704000,4.140000
^,1330617600,4.190000
^,1330531200,4.200000
^,1330444800,4.220000
^,1330358400,4.230000
^,1330099200,4.260000
^,1330012800,4.210000
^,1329926400,4.220000
^,1329753600,4.200000
^,1329408000,4.150000
^,1329321600,4.190000
^,1329235200,4.200000
^,1329148800,4.210000
^,1328889600,4.240000
^,1328803200,4.230000
^,1328716800,4.260000
^,1328702400,4.260000
^,946742400,0
ASSET.CAPITAL.PROPERTY:WESTROW,^,0
ASSET.CAPITAL.PROPERTY:AMEYS.990,1501588800,546491.020000
^,1495728000,546492.240000
^,1467302400,530000.000000
^,1404144000,500000.000000
^,1341072000,550000.000000
^,1309449600,592000.000000
^,1246377600,561000.000000
^,1214841600,485000.000000
^,1214827200,484906.850000
^,1209988800,48500.000000
^,946742400,0
ASSET.CAPITAL.MANAGED:REAL_RETURN.ABR,^,0
ASSET.CAPITAL.MANAGED:INT_SHARE.UBS,1406721600,1.135200
^,1404216000,1.126099
^,1404144000,1.129800
^,1401552000,1.120800
^,1400673600,1.118100
^,1398873600,1.111200
^,1396281600,1.106200
^,1393603200,1.157700
^,1392811200,1.137311
^,1391184000,1.129700
^,1388577600,1.140417
^,1388505600,1.138600
^,1385827200,1.091700
^,1383235200,1.027000
^,1380556800,1.008700
^,1377964800,0.996900
^,1376308800,1.000909
^,1375286400,1.011100
^,1372680000,0.936995
^,1372608000,0.935500
^,1372161600,0.904801
^,1370016000,0.928400
^,1367337600,0.849500
^,1364745600,0.820400
^,1362067200,0.819200
^,1359648000,0.805900
^,1357041600,0.763301
^,1356969600,0.763400
^,1354291200,0.747000
^,1351699200,0.744400
^,1349020800,0.742600
^,1346428800,0.728300
^,1343750400,0.691300
^,1341144000,0.708900
^,1341072000,0.721200
^,1339675200,0.719500
^,1338480000,0.730700
^,1335801600,0.754400
^,1334318400,0.754300
^,1333209600,0.770800
^,1330689600,0.735900
^,1330531200,0.729700
^,1328097600,0.708000
^,1328025600,0.699600
^,1326283200,0.699800
^,1325419200,0.674799
^,1325347200,0.678800
^,1322668800,0.681800
^,1320076800,0.681200
^,1318420800,0.678000
^,1317398400,0.656100
^,1314806400,0.663800
^,1312128000,0.715300
^,1309521600,0.743999
^,1309449600,0.745900
^,1306857600,0.771400
^,1304179200,0.770700
^,1301587200,0.786500
^,1298908800,0.815100
^,1296734400,0.812000
^,1296489600,0.806900
^,1294660800,0.798600
^,1293883200,0.766691
^,1293811200,0.765500
^,1291132800,0.758100
^,1288872000,0.758300
^,946742400,0
ASSET.CAPITAL.MANAGED:INT_BOND.UBS,1533816000,0.936300
^,1533211200,0.933700
^,1530964800,0.934400
^,1530374400,0.969400
^,1522584000,0.969300
^,1516104000,0.976700
^,1515067200,0.977500
^,1514808000,0.977500
^,1514736000,0.986600
^,1513252800,0.990600
^,1512144000,0.987600
^,1509552000,0.983700
^,1507118400,0.978300
^,1506787200,0.976600
^,1506513600,0.976000
^,1504281600,0.987900
^,1501603200,0.983700
^,1498910400,0.978700
^,1498838400,0.996600
^,1496332800,0.997800
^,1493395200,0.991400
^,1490976000,0.984200
^,1488297600,0.984000
^,1485878400,0.975900
^,1483272000,0.980800
^,1483113600,0.989700
^,1480521600,0.986800
^,1477929600,1.003400
^,1477483200,1.008500
^,1476273600,1.007400
^,1475251200,1.012400
^,1474027200,1.005201
^,1472659200,1.020500
^,1469980800,1.018900
^,1468929600,1.013903
^,1467374400,1.013193
^,1467302400,1.012900
^,1464710400,0.994600
^,1463659200,0.991099
^,1462032000,0.992600
^,1461758400,0.989700
^,1459440000,0.997800
^,1459252800,0.993800
^,1456761600,0.998400
^,1454256000,0.988500
^,1451577600,0.974300
^,1449489600,0.973699
^,1448899200,0.978300
^,1446220800,0.976800
^,1443628800,0.971500
^,1441036800,0.963800
^,1438358400,0.967700
^,1435752000,0.956800
^,1435680000,0.959400
^,1433088000,0.971400
^,1430409600,0.975600
^,1427976000,0.982000
^,1427817600,0.979400
^,1425988800,0.972400
^,1425139200,0.971500
^,1422720000,0.975500
^,1420041600,0.954300
^,1417363200,0.947600
^,1414771200,0.937000
^,1412092800,0.928900
^,1409500800,0.930400
^,1406822400,0.918000
^,1406721600,0.919700
^,946742400,0
ASSET.CAPITAL.MANAGED:INFLATION.ABR,^,0
ASSET.CAPITAL.MANAGED:HYBRID.UBS,1265716800,0.885301
^,1264766400,0.887300
^,1264075200,0.884600
^,1257422400,0.875100
^,1255521600,0.848000
^,1251201600,0.828603
^,1248264000,0.795300
^,946742400,0
ASSET.CAPITAL.MANAGED:FIXED.UBS,1546862400,0.871000
^,1538740800,0.867800
^,1535025600,0.878000
^,1534334400,0.875700
^,1533816000,0.873900
^,1533211200,0.871200
^,1530964800,0.871400
^,1530374400,0.890500
^,1522584000,0.886600
^,1516104000,0.888300
^,1515067200,0.889800
^,1514808000,0.889800
^,1514736000,0.896400
^,1513252800,0.899200
^,1512144000,0.898300
^,1509552000,0.892200
^,1507118400,0.885100
^,1506859200,0.883800
^,1506787200,0.890400
^,1504281600,0.891600
^,1501603200,0.888600
^,1498910400,0.887300
^,1498838400,0.893900
^,1496332800,0.897700
^,1493395200,0.889800
^,1491048000,0.884400
^,1490976000,0.891600
^,1488297600,0.889200
^,1488283200,0.891000
^,1485878400,0.884200
^,1483272000,0.884200
^,1483113600,0.891400
^,1480521600,0.891800
^,1477929600,0.903900
^,1477483200,0.907300
^,1476273600,0.906000
^,1475323200,0.914199
^,1475251200,0.920300
^,1472659200,0.921700
^,1469980800,0.919000
^,1467374400,0.913500
^,1467302400,0.937800
^,1464710400,0.925100
^,1462032000,0.915700
^,1459512000,0.912201
^,1459440000,0.917300
^,1456761600,0.913900
^,1454256000,0.903300
^,1451649600,0.894000
^,1451577600,0.899200
^,1448899200,0.901400
^,1446220800,0.905800
^,1443700800,0.901899
^,1443628800,0.907100
^,1441036800,0.905500
^,1438358400,0.903800
^,1435752000,0.895900
^,1435680000,0.900400
^,1433088000,0.911500
^,1430409600,0.914800
^,1427976000,0.924400
^,1427889600,0.923300
^,1427817600,0.929900
^,1425139200,0.926400
^,1422720000,0.919500
^,1420113600,0.910600
^,1420041600,0.916200
^,1417363200,0.906500
^,1414771200,0.898700
^,1412164800,0.896300
^,1412092800,0.902900
^,1409500800,0.902700
^,1406822400,0.894400
^,1406721600,0.897100
^,1404216000,0.892400
^,1404144000,0.905800
^,1401552000,0.898600
^,1398873600,0.888800
^,1396353600,0.882200
^,1396281600,0.890800
^,1393603200,0.884200
^,1393502400,0.885200
^,1391184000,0.878000
^,1388577600,0.868200
^,1388505600,0.876800
^,1385827200,0.871600
^,1383235200,0.873900
^,1380628800,0.871700
^,1380556800,0.880400
^,1377964800,0.875800
^,1375286400,0.877300
^,1372680000,0.870899
^,1372608000,0.879800
^,1370016000,0.892300
^,1367337600,0.898600
^,1364817600,0.888300
^,1364745600,0.897500
^,1363089600,0.893400
^,1362067200,0.897000
^,1359648000,0.890400
^,1357041600,0.894800
^,1356969600,0.905000
^,1354622400,0.904400
^,1354291200,0.901600
^,1351857600,0.899800
^,1351699200,0.899100
^,1349092800,0.895700
^,1349020800,0.905800
^,1347019200,0.898300
^,1346428800,0.896900
^,1343750400,0.892100
^,1342008000,0.890400
^,1341144000,0.882800
^,1341072000,0.892900
^,1338480000,0.895900
^,1335801600,0.875500
^,1333281600,0.865499
^,1333209600,0.875600
^,1330689600,0.870600
^,1330531200,0.869800
^,1328097600,0.865300
^,1328025600,0.863400
^,1325419200,0.860699
^,1325347200,0.870900
^,1323259200,0.862700
^,1322668800,0.857400
^,1320076800,0.853200
^,1318420800,0.847500
^,1317470400,0.855700
^,1317398400,0.866900
^,1314806400,0.859500
^,1312128000,0.858100
^,1309521600,0.846599
^,1309449600,0.859400
^,1306857600,0.858800
^,1304179200,0.851100
^,1301659200,0.843700
^,1301587200,0.855300
^,1298908800,0.851200
^,1296734400,0.843200
^,1296489600,0.843500
^,1293883200,0.839600
^,1293811200,0.851200
^,1291132800,0.847300
^,1288872000,0.851800
^,1288540800,0.850800
^,1285934400,0.848101
^,1285862400,0.859700
^,1283270400,0.857300
^,1281960000,0.851300
^,1280592000,0.845100
^,1277985600,0.838500
^,1277913600,0.847700
^,1275321600,0.840800
^,1273233600,0.841400
^,1272643200,0.840500
^,1270123200,0.833099
^,1270051200,0.842200
^,1269604800,0.842400
^,1267372800,0.837500
^,1266235200,0.834400
^,946742400,0
ASSET.CAPITAL.MANAGED:DYNAMIC.UBS,1495800000,1.145876
^,1493395200,1.165600
^,1490976000,1.156200
^,1488297600,1.138300
^,1485878400,1.122500
^,1483113600,1.119800
^,1480521600,1.104600
^,1477929600,1.117900
^,1475251200,1.117400
^,1472659200,1.111900
^,1469980800,1.105900
^,1467302400,1.097600
^,1464710400,1.111500
^,1462032000,1.101300
^,1459440000,1.071100
^,1456761600,1.064600
^,1454256000,1.079900
^,1451577600,1.094700
^,1448899200,1.117900
^,1446220800,1.108900
^,1443628800,1.086900
^,1441036800,1.117200
^,1438358400,1.158700
^,1437480000,1.169409
^,1435752000,1.155400
^,1435680000,1.161800
^,1433088000,1.181200
^,1430409600,1.173800
^,1429012800,1.198899
^,1427817600,1.201200
^,1426507200,1.201300
^,1425139200,1.212600
^,1422720000,1.198000
^,1420041600,1.178400
^,1417363200,1.185200
^,1416830400,1.180300
^,1414771200,1.193900
^,1412092800,1.175500
^,1409500800,1.169800
^,1406822400,1.152500
^,1406721600,1.162500
^,1405512000,1.156600
^,1404216000,1.148700
^,1404144000,1.163500
^,1401969600,1.160101
^,1401552000,1.170800
^,1400673600,1.164300
^,1398873600,1.156200
^,1396281600,1.153700
^,1393603200,1.156600
^,1391184000,1.143400
^,1388505600,1.145900
^,1385827200,1.164600
^,1383235200,1.151000
^,1380556800,1.122100
^,1378468800,1.118600
^,1377964800,1.112400
^,1376308800,1.132500
^,1375286400,1.121300
^,1372766400,1.115900
^,946742400,0
ASSET.CAPITAL.MANAGED:CREDIT.UBS,1546862400,0.919700
^,1544097600,0.922300
^,1541505600,0.924600
^,1538740800,0.925700
^,1536235200,0.926200
^,1534507200,0.927800
^,1534420800,0.927800
^,1533816000,0.926600
^,1533643200,0.925401
^,1533211200,0.926100
^,1530964800,0.925400
^,1530374400,0.929600
^,1527854400,0.929301
^,1525176000,0.930099
^,1522584000,0.929800
^,1519905600,0.932100
^,1517486400,0.934099
^,1516104000,0.936000
^,1515067200,0.934900
^,1514808000,0.933699
^,1514736000,0.934700
^,1513252800,0.936000
^,1513166400,0.935700
^,1512144000,0.932000
^,1512129600,0.933600
^,1509552000,0.932200
^,1509537600,0.933799
^,1507118400,0.932700
^,1506859200,0.931401
^,1506787200,0.932400
^,1504281600,0.929100
^,1504267200,0.930401
^,1501603200,0.928700
^,1501588800,0.929899
^,1498910400,0.927700
^,1498838400,0.951500
^,1496332800,0.947100
^,1496318400,0.948400
^,1493640000,0.946701
^,1493395200,0.947900
^,1491048000,0.946099
^,1490976000,0.947400
^,1488369600,0.945001
^,1488297600,0.946400
^,1488283200,0.948700
^,1485950400,0.942299
^,1485878400,0.942900
^,1483272000,0.941600
^,1483113600,0.948200
^,1480521600,0.941800
^,1477929600,0.940100
^,1477483200,0.943900
^,1476273600,0.941400
^,1475323200,0.939200
^,1475251200,0.945800
^,1472659200,0.940700
^,1469980800,0.931400
^,1467374400,0.925900
^,1467302400,0.937800
^,1464710400,0.933200
^,1462032000,0.927500
^,1459512000,0.920700
^,1459440000,0.927100
^,1456761600,0.920500
^,1454256000,0.921800
^,1451649600,0.930799
^,1451577600,0.937400
^,1448899200,0.940900
^,1446220800,0.941500
^,1443700800,0.940600
^,1443628800,0.947200
^,1441036800,0.948500
^,1438358400,0.951900
^,1435752000,0.955000
^,1435680000,0.962600
^,1433419200,0.968200
^,1433088000,0.964400
^,1430409600,0.962300
^,1427889600,0.958001
^,1427817600,0.965600
^,1425988800,0.969400
^,1425139200,0.965300
^,1422720000,0.953500
^,1420113600,0.954500
^,1420041600,0.962100
^,1417363200,0.962600
^,1414771200,0.962800
^,1412164800,0.963301
^,1412092800,0.970900
^,1409500800,0.973500
^,1406822400,0.969600
^,1404216000,0.969001
^,1404144000,0.976500
^,1401552000,0.971000
^,1400673600,0.973000
^,1398873600,0.964800
^,1396353600,0.961600
^,1396281600,0.970700
^,1393603200,0.965700
^,1393502400,0.968400
^,1391184000,0.956900
^,1388577600,0.952500
^,1388505600,0.962600
^,1385827200,0.958800
^,1383235200,0.956700
^,1380628800,0.952801
^,1380556800,0.962900
^,1377964800,0.956700
^,1376395200,0.957200
^,1375286400,0.951500
^,1372680000,0.948399
^,1372608000,0.958500
^,1370016000,0.968200
^,1367337600,0.964100
^,1364817600,0.960301
^,1364745600,0.970400
^,1363089600,0.968800
^,1362067200,0.961400
^,1359648000,0.959100
^,1357041600,0.955401
^,1356969600,0.965500
^,1354291200,0.956800
^,1351699200,0.952800
^,1349092800,0.936601
^,1349020800,0.944400
^,1346428800,0.934500
^,1344513600,0.938000
^,1343750400,0.927500
^,1342008000,0.929400
^,1341144000,0.922200
^,1341072000,0.930000
^,1338480000,0.928200
^,1335801600,0.923600
^,1334318400,0.928400
^,1333281600,0.923800
^,1333209600,0.931600
^,1330531200,0.925600
^,1328097600,0.922000
^,1328025600,0.914600
^,1325419200,0.910300
^,1325347200,0.918200
^,1322668800,0.907500
^,1320926400,0.916200
^,1320076800,0.903600
^,1318420800,0.898200
^,1317470400,0.900000
^,1317398400,0.907900
^,1314806400,0.905700
^,1312128000,0.924500
^,1309521600,0.921400
^,1309449600,0.933600
^,1306857600,0.931200
^,1304179200,0.925800
^,1301659200,0.917999
^,1301587200,0.928300
^,1298908800,0.923500
^,1296734400,0.911900
^,1296489600,0.903000
^,1294660800,0.905000
^,1293883200,0.896100
^,1293811200,0.906600
^,1291132800,0.895400
^,1288872000,0.889500
^,1288540800,0.885900
^,1285934400,0.879300
^,1285862400,0.889900
^,1283270400,0.875600
^,1281960000,0.881200
^,1280592000,0.869900
^,1277985600,0.867701
^,1277913600,0.878300
^,1275321600,0.887200
^,1273233600,0.899600
^,1272643200,0.894900
^,1270123200,0.890900
^,1270051200,0.901400
^,1269604800,0.905400
^,1267372800,0.887100
^,1266235200,0.893100
^,946742400,0
ASSET.CAPITAL.MANAGED:CASH.UBS,1546862400,1.043904
^,1544097600,1.044103
^,1541505600,1.044199
^,1538740800,1.044201
^,1536235200,1.044297
^,1534939200,1.045500
^,1533816000,1.044800
^,1533643200,1.044299
^,1533211200,1.044400
^,1530964800,1.043999
^,1530374400,1.045700
^,1527854400,1.044196
^,1525176000,1.044104
^,1522584000,1.043900
^,1519905600,1.044091
^,1517486400,1.044308
^,1516363200,1.045200
^,1514808000,1.044105
^,1514736000,1.045500
^,1513252800,1.044700
^,1512129600,1.044098
^,1509552000,1.044100
^,1509537600,1.044103
^,1507118400,1.044300
^,1506859200,1.044103
^,1506787200,1.045500
^,1504267200,1.044104
^,1501603200,1.044200
^,1501588800,1.044197
^,1498910400,1.044196
^,1498838400,1.045900
^,1496332800,1.044500
^,1496318400,1.044402
^,1493640000,1.044397
^,1491048000,1.044302
^,1488369600,1.044196
^,1485950400,1.044196
^,1483272000,1.044195
^,1480593600,1.044195
^,1480521600,1.045700
^,1478001600,1.044200
^,1475323200,1.044302
^,1475251200,1.045900
^,1472731200,1.044404
^,1470052800,1.044201
^,1467374400,1.044303
^,1467302400,1.046200
^,1464782400,1.044599
^,1464710400,1.046500
^,1462104000,1.044403
^,1462032000,1.046200
^,1459512000,1.044202
^,1459440000,1.046000
^,1456833600,1.044000
^,1456761600,1.045800
^,1454328000,1.044098
^,1451649600,1.044104
^,1451577600,1.046000
^,1448899200,1.044200
^,1448625600,1.043902
^,1446379200,1.044097
^,1446220800,1.045900
^,1443700800,1.044000
^,1441108800,1.043996
^,1438430400,1.043902
^,1438358400,1.045600
^,1435752000,1.043899
^,1435680000,1.046000
^,1433088000,1.044400
^,1432987200,1.044303
^,1430481600,1.044899
^,1430409600,1.048200
^,1427889600,1.046400
^,1427817600,1.049400
^,1425211200,1.047298
^,1425139200,1.049300
^,1422792000,1.047105
^,1422720000,1.048800
